1491.46875,1491.46875,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1503.734375,1515.425781,1509.882813,1509.882813,1509.882813,1510.382813,1510.929688,1512.546875,1513.144531,1513.886719,1514.621094,1515.296875,1516.039063,1516.707031,1517.363281,1517.941406,1518.617188,1519.359375,1491.472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.472656,1491.472656,1506.839844,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1509.746094,1516.757813,1513.984375,1513.984375,1513.984375,1514.484375,1514.984375,1516.546875,1517.3125,1517.976563,1518.652344,1519.390625,1520.066406,1520.804688,1521.5,1522.21875,1522.960938,1523.632813,1492.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.234375,1492.234375,1546.214844,1532.140625,1559.367188,1560.109375,1560.828125,1561.539063,1562.242188,1562.820313,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.890625,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1565.878906,1527.769531,1535.773438,1535.773438,1535.773438,1535.773438,1536.023438,1536.535156,1537.085938,1538.765625,1539.429688,1540.101563,1540.777344,1541.507813,1542.1875,1542.925781,1543.609375,1544.28125,1544.972656,1499.996094,1492.222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.222656,1492.222656,1546.054688,1595.296875,1553.765625,1569.03125,1563.054688,1568.875,1621.113281,1621.839844,1622.527344,1623.203125,1623.824219,1624.5,1625.097656,1625.617188,1626.160156,1626.847656,1627.527344,1628.046875,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.152344,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1631.148438,1553.296875,1568.4375,1562.929688,1562.929688,1562.929688,1563.1875,1563.71875,1564.304688,1565.855469,1566.34375,1567.007813,1567.683594,1568.414063,1569.003906,1569.460938,1569.992188,1570.488281,1571.117188,1571.738281,1572.320313,1492.535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492.535156,1492.539063,1574.199219,1572.257813,1640.324219,1572.257813,1572.257813,1599.003906,1592.101563,1604.503906,1656.683594,1658.3125,1658.820313,1659.183594,1659.707031,1660.277344,1660.878906,1661.542969,1662.199219,1662.84375,1663.503906,1664.164063,1664.828125,1665.476563,1666.121094,1666.78125,1667.304688,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1670.246094,1578.808594,1579.097656,1579.097656,1579.097656,1579.097656,1579.535156,1579.886719,1580.347656,1581.957031,1582.667969,1583.414063,1584.085938,1586.085938,1585.570313,1586.167969,1586.824219,1587.492188,1588.226563,1588.808594,1492.539063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,100000,500000,100000,1300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.46875,1491.472656,1492.234375,1492.222656,1492.535156,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.46875,1491.472656,1492.234375,1492.222656,1492.539063,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503.734375,1506.839844,1546.214844,1546.054688,1574.199219,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503.734375,1509.746094,1532.140625,1595.296875,1572.257813,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503.734375,1509.746094,1559.367188,1553.765625,1640.324219,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
